dataset,replicate,formula,delta_spearman_vs_magnitude
Shifrut,18,setting_adaptive_lodo,0.0063978634019927205
Shifrut,19,one_sided_025,0.0075508844642111494
Shifrut,19,setting_adaptive_lodo,0.004285233376627645
Shifrut,20,one_sided_025,0.006533387218520648
Shifrut,20,setting_adaptive_lodo,-0.003079279302687421
Shifrut,21,one_sided_025,-0.008951153736339812
Shifrut,21,setting_adaptive_lodo,-0.04849940113322987
Shifrut,22,one_sided_025,-0.020947915077821122
Shifrut,22,setting_adaptive_lodo,-0.03237895096971746
Shifrut,23,one_sided_025,0.013053023147743537
Shifrut,23,setting_adaptive_lodo,0.018899459163599364
Shifrut,24,one_sided_025,-0.009121177422444393
Shifrut,24,setting_adaptive_lodo,0.005766828882670827
Shifrut,25,one_sided_025,0.008282236772217122
Shifrut,25,setting_adaptive_lodo,-0.010842226704612379
Shifrut,26,one_sided_025,0.02242559403705953
Shifrut,26,setting_adaptive_lodo,0.06014979447536703
Shifrut,27,one_sided_025,-0.004147071593988791
Shifrut,27,setting_adaptive_lodo,0.037102063701550614
Shifrut,28,one_sided_025,-0.005383052777940156
Shifrut,28,setting_adaptive_lodo,0.01824810761820103
Shifrut,29,one_sided_025,-0.004980787686880539
Shifrut,29,setting_adaptive_lodo,0.03296716499559671
Shifrut,30,one_sided_025,-0.006122348368353986
Shifrut,30,setting_adaptive_lodo,0.0001542528544215549
Shifrut,31,one_sided_025,0.016969418384121415
Shifrut,31,setting_adaptive_lodo,0.09570021025250691
Shifrut,32,one_sided_025,0.0035204214944331014
Shifrut,32,setting_adaptive_lodo,0.027716157245636308
Shifrut,33,one_sided_025,0.0004673059285952158
Shifrut,33,setting_adaptive_lodo,0.02423864070892351
Shifrut,34,one_sided_025,0.008065788076201869
Shifrut,34,setting_adaptive_lodo,0.014643703131732855
Shifrut,35,one_sided_025,0.008395426903840708
Shifrut,35,setting_adaptive_lodo,0.030849360161649464
Shifrut,36,one_sided_025,-0.0029286763603603716
Shifrut,36,setting_adaptive_lodo,0.027224527815620264
Shifrut,37,one_sided_025,-0.006222259602562244
Shifrut,37,setting_adaptive_lodo,0.015887428362234363
Shifrut,38,one_sided_025,0.010013234029665558
Shifrut,38,setting_adaptive_lodo,0.06591255167982216
Shifrut,39,one_sided_025,0.0027548079230722555
Shifrut,39,setting_adaptive_lodo,-0.004238806819242769
Shifrut,40,one_sided_025,0.005287575514239584
Shifrut,40,setting_adaptive_lodo,0.000842482236576958
Shifrut,41,one_sided_025,0.004569107439670622
Shifrut,41,setting_adaptive_lodo,0.014467812468162006
Shifrut,42,one_sided_025,0.0018506800531051804
Shifrut,42,setting_adaptive_lodo,0.027535536542766914
Shifrut,43,one_sided_025,0.018380271718462626
Shifrut,43,setting_adaptive_lodo,0.04206977405981932
Shifrut,44,one_sided_025,-0.0012181740100964678
Shifrut,44,setting_adaptive_lodo,0.015139890760185432
Shifrut,45,one_sided_025,0.01702907298343037
Shifrut,45,setting_adaptive_lodo,0.054600064013322874
Shifrut,46,one_sided_025,-0.0015378910121628259
Shifrut,46,setting_adaptive_lodo,0.011380794050856777
Shifrut,47,one_sided_025,0.013343803749972794
Shifrut,47,setting_adaptive_lodo,0.027227186998151576
Shifrut,48,one_sided_025,0.002720472017230885
Shifrut,48,setting_adaptive_lodo,0.0006167977750942966
Shifrut,49,one_sided_025,0.01708662786254983
Shifrut,49,setting_adaptive_lodo,-0.004595743127181917
Shifrut,50,one_sided_025,-0.007465356852879426
Shifrut,50,setting_adaptive_lodo,0.020213797898356395
Shifrut,51,one_sided_025,0.019954846944626292
Shifrut,51,setting_adaptive_lodo,0.030660250462886007
Shifrut,52,one_sided_025,-0.008837401867295702
Shifrut,52,setting_adaptive_lodo,0.01636131177641137
Shifrut,53,one_sided_025,-0.0031421523280460717
Shifrut,53,setting_adaptive_lodo,-0.028513347408669704
Shifrut,54,one_sided_025,-0.004941334579761189
Shifrut,54,setting_adaptive_lodo,-0.0028775170499765884
Shifrut,55,one_sided_025,0.017304526419145844
Shifrut,55,setting_adaptive_lodo,0.042557617133668166
Shifrut,56,one_sided_025,-0.005661457494004818
Shifrut,56,setting_adaptive_lodo,-0.016104572419449015
Shifrut,57,one_sided_025,0.008001640089344342
Shifrut,57,setting_adaptive_lodo,0.05747500646790765
Shifrut,58,one_sided_025,0.0035480185661754537
Shifrut,58,setting_adaptive_lodo,0.009850490642959037
Shifrut,59,one_sided_025,0.010972708226672845
Shifrut,59,setting_adaptive_lodo,-0.007596063584024204
Shifrut,60,one_sided_025,0.015949028282375655
Shifrut,60,setting_adaptive_lodo,0.034601636589945084
Shifrut,61,one_sided_025,0.013008659256717403
Shifrut,61,setting_adaptive_lodo,0.07367771921811461
Shifrut,62,one_sided_025,0.015453702300095462
Shifrut,62,setting_adaptive_lodo,0.017634671496398246
Shifrut,63,one_sided_025,0.025426945505503784
Shifrut,63,setting_adaptive_lodo,0.06364286775811961
Shifrut,64,one_sided_025,-0.0054280347802727336
Shifrut,64,setting_adaptive_lodo,0.0003207572729907182
Shifrut,65,one_sided_025,0.007947993066135361
Shifrut,65,setting_adaptive_lodo,0.014961513003063642
Shifrut,66,one_sided_025,0.0039288621018697956
Shifrut,66,setting_adaptive_lodo,-0.011970431093695139
Shifrut,67,one_sided_025,-0.001213651161578122
Shifrut,67,setting_adaptive_lodo,-0.03918061723300792
Shifrut,68,one_sided_025,0.0031072362257781316
Shifrut,68,setting_adaptive_lodo,0.02503262858564198
Shifrut,69,one_sided_025,0.01868209854370556
Shifrut,69,setting_adaptive_lodo,0.05769200561251503
Shifrut,70,one_sided_025,-0.005273789300333953
Shifrut,70,setting_adaptive_lodo,0.043113174488289
Shifrut,71,one_sided_025,0.01866308944988518
Shifrut,71,setting_adaptive_lodo,0.07790735682299879
Shifrut,72,one_sided_025,0.009192208458810802
Shifrut,72,setting_adaptive_lodo,0.007764020159975904
Shifrut,73,one_sided_025,0.00884762480533599
Shifrut,73,setting_adaptive_lodo,0.03831333165267095
Shifrut,74,one_sided_025,0.002223383680671376
Shifrut,74,setting_adaptive_lodo,-0.005000037795927753
Shifrut,75,one_sided_025,0.008348387462226381
Shifrut,75,setting_adaptive_lodo,0.028346958397644312
Shifrut,76,one_sided_025,-0.0007699576005624209
Shifrut,76,setting_adaptive_lodo,0.04391113012386896
Shifrut,77,one_sided_025,0.014192883965997716
Shifrut,77,setting_adaptive_lodo,0.04139306507901758
Shifrut,78,one_sided_025,-0.009929129889130806
Shifrut,78,setting_adaptive_lodo,-0.010603368543179864
Shifrut,79,one_sided_025,0.0195054266656777
Shifrut,79,setting_adaptive_lodo,0.08357867295596738
Shifrut,80,one_sided_025,0.019939546116408413
Shifrut,80,setting_adaptive_lodo,0.011905129197723796
Shifrut,81,one_sided_025,-0.011052293058838744
Shifrut,81,setting_adaptive_lodo,0.0027953214481210437
Shifrut,82,one_sided_025,0.0020321126218456886
Shifrut,82,setting_adaptive_lodo,0.01262836880749213
Shifrut,83,one_sided_025,-0.010268614053342062
Shifrut,83,setting_adaptive_lodo,0.015714508511139702
Shifrut,84,one_sided_025,0.025754227722760925
Shifrut,84,setting_adaptive_lodo,0.030425571821272035
Shifrut,85,one_sided_025,0.01818065433861865
Shifrut,85,setting_adaptive_lodo,0.05928804852101888
Shifrut,86,one_sided_025,0.005251611380270305
Shifrut,86,setting_adaptive_lodo,0.021896729760652434
Shifrut,87,one_sided_025,0.012387492062313765
Shifrut,87,setting_adaptive_lodo,0.07561413166279929
Shifrut,88,one_sided_025,-0.0006711277062230736
Shifrut,88,setting_adaptive_lodo,-0.016664688883217954
Shifrut,89,one_sided_025,0.026942708280610905
Shifrut,89,setting_adaptive_lodo,0.09284982906736358
Shifrut,90,one_sided_025,0.005730764710757952
Shifrut,90,setting_adaptive_lodo,-0.02761018365591872
Shifrut,91,one_sided_025,-0.005466493118581106
Shifrut,91,setting_adaptive_lodo,-0.00500314544517777
Shifrut,92,one_sided_025,0.0077552546823836666
Shifrut,92,setting_adaptive_lodo,0.016967356252392013
Shifrut,93,one_sided_025,0.002591247264539076
Shifrut,93,setting_adaptive_lodo,-0.012204382268550917
Shifrut,94,one_sided_025,-0.004531945093332823
Shifrut,94,setting_adaptive_lodo,0.05363430552103593
Shifrut,95,one_sided_025,0.00810786610280198
Shifrut,95,setting_adaptive_lodo,-0.008209873086630293
Shifrut,96,one_sided_025,0.011149587287036758
Shifrut,96,setting_adaptive_lodo,0.031480209941801215
Shifrut,97,one_sided_025,-0.019963373913782473
Shifrut,97,setting_adaptive_lodo,-0.0077038629419239335
Shifrut,98,one_sided_025,0.002629698371462999
Shifrut,98,setting_adaptive_lodo,-0.003852338854897691
Shifrut,99,one_sided_025,0.016315140768029368
Shifrut,99,setting_adaptive_lodo,0.01218847407722581
Shifrut,100,one_sided_025,-0.0025904077789040275
Shifrut,100,setting_adaptive_lodo,0.030242506171137093
Shifrut,101,one_sided_025,0.02762927876801402
Shifrut,101,setting_adaptive_lodo,0.015721094965499616
Shifrut,102,one_sided_025,-0.002451117838445982
Shifrut,102,setting_adaptive_lodo,0.011294887180379465
Shifrut,103,one_sided_025,0.024708443819283776
Shifrut,103,setting_adaptive_lodo,0.0026251103125095043
Shifrut,104,one_sided_025,-0.005273416125385316
Shifrut,104,setting_adaptive_lodo,-0.019629914356659145
Shifrut,105,one_sided_025,-0.011836362007789203
Shifrut,105,setting_adaptive_lodo,-0.038747127521990554
Shifrut,106,one_sided_025,0.008108778648494547
Shifrut,106,setting_adaptive_lodo,-6.18483557076055e-05
Shifrut,107,one_sided_025,-0.008614681011854392
Shifrut,107,setting_adaptive_lodo,0.020598924563670434
Shifrut,108,one_sided_025,0.009093024811859474
Shifrut,108,setting_adaptive_lodo,0.037026690032091886
Shifrut,109,one_sided_025,-0.004113406145673321
Shifrut,109,setting_adaptive_lodo,-0.027537032836059877
Shifrut,110,one_sided_025,-0.012234323253767249
Shifrut,110,setting_adaptive_lodo,-0.02020116510684153
Shifrut,111,one_sided_025,-0.010235340255888237
Shifrut,111,setting_adaptive_lodo,0.018350326718465843
Shifrut,112,one_sided_025,-0.0017683932423891435
Shifrut,112,setting_adaptive_lodo,0.0053475398841177635
Shifrut,113,one_sided_025,-0.008978626611774232
Shifrut,113,setting_adaptive_lodo,-0.01262236610809947
Shifrut,114,one_sided_025,0.006662191135972995
Shifrut,114,setting_adaptive_lodo,0.06539195525019287
Shifrut,115,one_sided_025,0.0075514550066110575
Shifrut,115,setting_adaptive_lodo,0.04793510139825201
Shifrut,116,one_sided_025,-0.004692674385729567
Shifrut,116,setting_adaptive_lodo,0.0051948231008444035
Shifrut,117,one_sided_025,0.009707931705677603
Shifrut,117,setting_adaptive_lodo,0.02733730655700134
Shifrut,118,one_sided_025,0.014242190156041695
Shifrut,118,setting_adaptive_lodo,0.019604425182265364
Shifrut,119,one_sided_025,-0.004890634726846421
Shifrut,119,setting_adaptive_lodo,0.01704346510018162
Shifrut,120,one_sided_025,0.009502647690956822
Shifrut,120,setting_adaptive_lodo,0.04937642237818879
Shifrut,121,one_sided_025,-0.0008336357771047131
Shifrut,121,setting_adaptive_lodo,0.006422345711112554
Shifrut,122,one_sided_025,0.014662904607141924
Shifrut,122,setting_adaptive_lodo,0.05588995923270479
Shifrut,123,one_sided_025,0.018151286655572835
Shifrut,123,setting_adaptive_lodo,0.04169669782112495
Shifrut,124,one_sided_025,0.013168416752832368
Shifrut,124,setting_adaptive_lodo,0.04429268686811752
Shifrut,125,one_sided_025,0.009651320057960294
Shifrut,125,setting_adaptive_lodo,0.0061564302844159535
Shifrut,126,one_sided_025,0.0016357886947165057
Shifrut,126,setting_adaptive_lodo,0.017413861430066346
Shifrut,127,one_sided_025,0.003596695126049626
Shifrut,127,setting_adaptive_lodo,0.02098186329510826
Shifrut,128,one_sided_025,-0.0017897521982539466
Shifrut,128,setting_adaptive_lodo,0.03409605454260578
Shifrut,129,one_sided_025,0.01988138944990195
Shifrut,129,setting_adaptive_lodo,0.07305067395654585
Shifrut,130,one_sided_025,0.008835592662031988
Shifrut,130,setting_adaptive_lodo,-0.009631415584634206
Shifrut,131,one_sided_025,0.011316544554127395
Shifrut,131,setting_adaptive_lodo,0.019238364031473554
Shifrut,132,one_sided_025,0.007999359107325799
Shifrut,132,setting_adaptive_lodo,0.04501142853274648
Shifrut,133,one_sided_025,0.005204701333840957
Shifrut,133,setting_adaptive_lodo,0.03302283806014668
Shifrut,134,one_sided_025,0.018567709703302543
Shifrut,134,setting_adaptive_lodo,0.05748149865644825
Shifrut,135,one_sided_025,-0.0058628665303366995
Shifrut,135,setting_adaptive_lodo,0.03831003851653017
Shifrut,136,one_sided_025,-0.0077024338105698975
Shifrut,136,setting_adaptive_lodo,0.005126563442614307
Shifrut,137,one_sided_025,-0.0025297591988018286
Shifrut,137,setting_adaptive_lodo,-0.019589195784585733
Shifrut,138,one_sided_025,0.030585566061766878
Shifrut,138,setting_adaptive_lodo,0.06254669462140044
Shifrut,139,one_sided_025,0.017243161814715913
Shifrut,139,setting_adaptive_lodo,0.022791440300824584
Shifrut,140,one_sided_025,0.0076746404541138125
Shifrut,140,setting_adaptive_lodo,-0.015296129803630154
Shifrut,141,one_sided_025,0.01646406499231784
Shifrut,141,setting_adaptive_lodo,0.028003170525314897
Shifrut,142,one_sided_025,0.0030580266678493506
Shifrut,142,setting_adaptive_lodo,0.03747933905883863
Shifrut,143,one_sided_025,0.013800485630588832
Shifrut,143,setting_adaptive_lodo,0.02600264474574321
Shifrut,144,one_sided_025,0.008183850845908863
Shifrut,144,setting_adaptive_lodo,0.03416074645737352
Shifrut,145,one_sided_025,-0.01124161615482766
Shifrut,145,setting_adaptive_lodo,-0.007373136202841829
Shifrut,146,one_sided_025,0.011297265480625956
Shifrut,146,setting_adaptive_lodo,0.02190118246685263
Shifrut,147,one_sided_025,-0.0008334630028562218
Shifrut,147,setting_adaptive_lodo,0.024485904653825996
Shifrut,148,one_sided_025,0.020646198552229572
Shifrut,148,setting_adaptive_lodo,0.07837736460219183
Shifrut,149,one_sided_025,0.016828485155818113
Shifrut,149,setting_adaptive_lodo,0.050574393650506894
Shifrut,150,one_sided_025,0.006122872894329334
Shifrut,150,setting_adaptive_lodo,-0.010534841134505701
Shifrut,151,one_sided_025,0.014998481918774564
Shifrut,151,setting_adaptive_lodo,0.03411288204958496
Shifrut,152,one_sided_025,0.008121516446719462
Shifrut,152,setting_adaptive_lodo,0.02172895418602494
Shifrut,153,one_sided_025,-0.003451491821206909
Shifrut,153,setting_adaptive_lodo,-0.044199470172341465
Shifrut,154,one_sided_025,0.0024545394179179003
Shifrut,154,setting_adaptive_lodo,0.037756724094293925
Shifrut,155,one_sided_025,0.021724680911591437
Shifrut,155,setting_adaptive_lodo,0.11058606307984828
Shifrut,156,one_sided_025,-0.001669503357895813
Shifrut,156,setting_adaptive_lodo,0.0024685133966777795
Shifrut,157,one_sided_025,-0.0002814074191755389
Shifrut,157,setting_adaptive_lodo,-0.029402229916379224
Shifrut,158,one_sided_025,0.03381616549400546
Shifrut,158,setting_adaptive_lodo,0.1338901285795127
Shifrut,159,one_sided_025,-0.004383791235810217
Shifrut,159,setting_adaptive_lodo,-0.007906142220589621
Shifrut,160,one_sided_025,0.030937166538543226
Shifrut,160,setting_adaptive_lodo,0.042337702733512395
Shifrut,161,one_sided_025,0.006135177031726169
Shifrut,161,setting_adaptive_lodo,-0.016706730843072115
Shifrut,162,one_sided_025,-0.008277056111976266
Shifrut,162,setting_adaptive_lodo,-0.016782588992520803
Shifrut,163,one_sided_025,-0.000880760665724234
Shifrut,163,setting_adaptive_lodo,0.07172103821784218
Shifrut,164,one_sided_025,0.009135664015589434
Shifrut,164,setting_adaptive_lodo,0.03998438528920156
Shifrut,165,one_sided_025,0.00923050302297182
Shifrut,165,setting_adaptive_lodo,0.026299411335571177
Shifrut,166,one_sided_025,0.019186200476030313
Shifrut,166,setting_adaptive_lodo,0.06298294478112026
Shifrut,167,one_sided_025,0.011548231224929512
Shifrut,167,setting_adaptive_lodo,0.007053840330813577
Shifrut,168,one_sided_025,0.012779526174777012
Shifrut,168,setting_adaptive_lodo,0.02729066341555711
Shifrut,169,one_sided_025,0.011184983774163534
Shifrut,169,setting_adaptive_lodo,0.02226537850293603
Shifrut,170,one_sided_025,0.011416719815143639
Shifrut,170,setting_adaptive_lodo,0.08690993176933665
Shifrut,171,one_sided_025,0.0023634084382138376
Shifrut,171,setting_adaptive_lodo,-0.00841767671509061
Shifrut,172,one_sided_025,0.014568347443798785
Shifrut,172,setting_adaptive_lodo,0.017689133434297788
Shifrut,173,one_sided_025,-0.01099754956389315
Shifrut,173,setting_adaptive_lodo,-0.04381213382492391
Shifrut,174,one_sided_025,-0.0017162858865824027
Shifrut,174,setting_adaptive_lodo,-0.0666241651240225
Shifrut,175,one_sided_025,-0.0013291941408115626
Shifrut,175,setting_adaptive_lodo,0.02174148111716029
Shifrut,176,one_sided_025,0.011793429395818622
Shifrut,176,setting_adaptive_lodo,0.035068875387816195
Shifrut,177,one_sided_025,0.02347435975643361
Shifrut,177,setting_adaptive_lodo,0.05223424413901204
Shifrut,178,one_sided_025,0.01185375618665735
Shifrut,178,setting_adaptive_lodo,0.033171520625119466
Shifrut,179,one_sided_025,-0.0050409853856079045
Shifrut,179,setting_adaptive_lodo,0.03114511424679689
Shifrut,180,one_sided_025,0.020382445079410227
Shifrut,180,setting_adaptive_lodo,0.043688088254166924
Shifrut,181,one_sided_025,0.00123390646723065
Shifrut,181,setting_adaptive_lodo,0.009631673188484069
Shifrut,182,one_sided_025,0.0372121100360385
Shifrut,182,setting_adaptive_lodo,0.06732481530407489
Shifrut,183,one_sided_025,-0.013601425637980669
Shifrut,183,setting_adaptive_lodo,0.0015133226710606629
Shifrut,184,one_sided_025,0.011532023361781912
Shifrut,184,setting_adaptive_lodo,0.04931745007038093
Shifrut,185,one_sided_025,0.01004057830564653
Shifrut,185,setting_adaptive_lodo,0.002703819412343933
Shifrut,186,one_sided_025,0.008296806478989463
Shifrut,186,setting_adaptive_lodo,0.023984977605282037
Shifrut,187,one_sided_025,0.010571774930553113
Shifrut,187,setting_adaptive_lodo,0.011858399636779204
Shifrut,188,one_sided_025,0.012434047001213366
Shifrut,188,setting_adaptive_lodo,0.024047254489419967
Shifrut,189,one_sided_025,-0.016011864365434197
Shifrut,189,setting_adaptive_lodo,-0.001748349908371194
Shifrut,190,one_sided_025,0.005581626297779085
Shifrut,190,setting_adaptive_lodo,-0.005141492443811846
Shifrut,191,one_sided_025,0.008900724877290739
Shifrut,191,setting_adaptive_lodo,0.0008803197115914152
