dataset_name,score_name,predictor_name,n,aligned_rho,normalized_rmse_rho,magnitude_only_rho,partial_rho_control_magnitude,risk_coverage80_improve_pct,mean_rmse,aurc,oracle_aurc,random_aurc,excess_aurc
McFarlandTsherniak2020,support_count_score,V0StrongBaseline,1163,-0.1540187638017509,-0.10150159664407672,0.8412904400702736,-0.0951536082260936,-2.203559517885929,1.5277314407204745,1.750162183464091,0.7899706768037822,1.5277314407204745,0.9601915066603088
SantinhaPlatt2023,context_similarity_score,ContextSimBaseline,273,0.14646786399294606,-0.07748328507318707,0.7989840237049339,0.033647071858252615,-7.8508260249094866,0.4049669173142653,0.353660536743347,0.23429473045126323,0.4049669173142653,0.11936580629208379
SantinhaPlatt2023,context_similarity_score,V0StrongBaseline,273,0.17994641206462766,-0.030530187993017117,0.8969674057157956,0.08692612149132824,-8.739326618819437,0.35367409698601543,0.3003660743869845,0.1947862482188072,0.35367409698601543,0.1055798261681773
SantinhaPlatt2023,historical_residual_risk,ContextSimBaseline,546,0.24488604870131592,0.2730097045880263,0.7989840237049342,0.3536988112464614,3.539438580606322,0.4049669173142653,0.381165076006977,0.23402978259659352,0.4049669173142653,0.1471352934103835
SantinhaPlatt2023,historical_residual_risk,V0StrongBaseline,546,0.16489422354154407,0.23486996568295085,0.8969674057157958,0.2910403032994529,1.2320657274679847,0.3536740969860154,0.3457862657640562,0.19454693027112976,0.3536740969860154,0.15123933549292642
SantinhaPlatt2023,learned_risk_score,ContextSimBaseline,273,0.7356031688363162,-0.12964402493170205,0.7989840237049339,0.5196590392403375,14.171763015023632,0.4049669173142653,0.2775884514046682,0.23429473045126323,0.4049669173142653,0.043293720953404974
SantinhaPlatt2023,learned_risk_score,V0StrongBaseline,273,0.7080008870476883,-0.18024466945677764,0.8969674057157956,0.35310876870981883,20.012252449234165,0.35367409698601543,0.237298024219383,0.1947862482188072,0.35367409698601543,0.04251177600057582
SantinhaPlatt2023,model_disagreement_risk,ContextSimBaseline,546,0.2520678119647635,0.2511211952495766,0.7989840237049342,0.3361810087765659,5.873063976090306,0.4049669173142653,0.37861229293978915,0.23402978259659352,0.4049669173142653,0.14458251034319564
SantinhaPlatt2023,model_disagreement_risk,V0StrongBaseline,546,0.09341485049943617,0.05919568838203446,0.8969674057157958,0.08372226305701848,2.3109661834613595,0.3536740969860154,0.3531261574802075,0.19454693027112976,0.3536740969860154,0.15857922720907772
SantinhaPlatt2023,ood_distance_risk,ContextSimBaseline,273,-0.22303587352964765,-0.12990589273328648,0.7989840237049339,-0.26950255057788536,-5.292527640265409,0.4049669173142653,0.43202179150550085,0.23429473045126323,0.4049669173142653,0.19772706105423762
SantinhaPlatt2023,ood_distance_risk,V0StrongBaseline,273,-0.17758765493844925,-0.09242399935830593,0.8969674057157956,-0.24638147440738248,-4.591939945884204,0.35367409698601543,0.3649364709262865,0.1947862482188072,0.35367409698601543,0.17015022270747931
SantinhaPlatt2023,prediction_magnitude_risk,ContextSimBaseline,273,0.05158736711978446,-0.14025497902698417,0.7989840237049339,-0.03677536819030042,0.5621238731035222,0.4049669173142653,0.38642265275135107,0.23429473045126323,0.4049669173142653,0.15212792230008784
SantinhaPlatt2023,prediction_magnitude_risk,V0StrongBaseline,273,-0.29081304054468504,-0.21220374730464897,0.8969674057157956,-0.3767112883240087,-6.286465059933655,0.35367409698601543,0.38534006430637424,0.1947862482188072,0.35367409698601543,0.19055381608756705
SantinhaPlatt2023,protocol_v0_2_family_confidence,ContextSimBaseline,273,0.2025523853561638,0.2473164448261056,0.7989840237049339,0.2781927457666552,0.3929805276040249,0.4049669173142653,0.3618029629262984,0.23429473045126323,0.4049669173142653,0.12750823247503515
SantinhaPlatt2023,protocol_v0_2_family_confidence,V0StrongBaseline,273,0.11092637504187526,0.16506282468068642,0.8969674057157956,0.16111182314222186,-2.5168737324792776,0.35367409698601543,0.3293630229517537,0.1947862482188072,0.35367409698601543,0.1345767747329465
SantinhaPlatt2023,protocol_v0_2_with_stability_confidence,ContextSimBaseline,273,-0.012203983221587344,0.1972135850409788,0.7989840237049339,0.13068542171677563,-1.6594729618352086,0.4049669173142653,0.411073472849335,0.23429473045126323,0.4049669173142653,0.17677874239807176
SantinhaPlatt2023,protocol_v0_2_with_stability_confidence,V0StrongBaseline,273,-0.08803653409707511,0.1507296910903609,0.8969674057157956,0.03033377846090981,-4.322031957147625,0.35367409698601543,0.37003782818511904,0.1947862482188072,0.35367409698601543,0.17525157996631185
SantinhaPlatt2023,random_score,ContextSimBaseline,546,0.02377619410652439,-0.0009633478294531363,0.7989840237049342,-0.0017651168234797748,-0.4043974935438339,0.4049669173142653,0.4125594875321497,0.23402978259659352,0.4049669173142653,0.1785297049355562
SantinhaPlatt2023,random_score,V0StrongBaseline,546,-0.017590114502513857,0.029614160752024533,0.8969674057157958,0.02772328129768575,-0.47806297860645336,0.3536740969860154,0.35396127264215055,0.19454693027112976,0.3536740969860154,0.15941434237102078
SantinhaPlatt2023,simple_combined_confidence,ContextSimBaseline,273,0.2753333506339088,0.20394901363128068,0.7989840237049339,0.3124046732547864,3.5825091601325667,0.4049669173142653,0.3619246040728161,0.23429473045126323,0.4049669173142653,0.1276298736215529
SantinhaPlatt2023,simple_combined_confidence,V0StrongBaseline,273,0.14983615568630596,0.05406449497261004,0.8969674057157956,0.11457326400419567,0.12803249107185177,0.35367409698601543,0.3323498648623736,0.1947862482188072,0.35367409698601543,0.13756361664356642
SantinhaPlatt2023,support_count_score,ContextSimBaseline,273,0.11586198871316511,0.06517630961761535,0.7989840237049339,0.08474278325831248,3.2252053365322717,0.4049669173142653,0.3739783625921558,0.23429473045126323,0.4049669173142653,0.13968363214089255
SantinhaPlatt2023,support_count_score,V0StrongBaseline,273,0.12000060979867222,0.10287741368134266,0.8969674057157956,0.10655158018848748,2.8001895282944385,0.35367409698601543,0.3258243189124871,0.1947862482188072,0.35367409698601543,0.1310380706936799
SrivatsanTrapnell2020_sciplex3,context_similarity_score,ContextSimBaseline,564,0.11279292918670994,-0.2886064910377046,0.7076452502126582,-0.14975059734332685,2.2769999409316606,0.060411270899376826,0.05852872284709351,0.038725060878131295,0.060411270899376826,0.019803661968962216
SrivatsanTrapnell2020_sciplex3,context_similarity_score,V0StrongBaseline,564,0.1403644472540697,-0.3391986798932696,0.7818579555886724,-0.1610250376732644,2.373036554561598,0.055874737700885226,0.05401954936668616,0.035429494619432,0.055874737700885226,0.018590054747254163
SrivatsanTrapnell2020_sciplex3,historical_residual_risk,ContextSimBaseline,1128,0.18826272609708897,0.25581057332530416,0.7076452502126583,0.2936479547429578,4.445972244908218,0.06041127089937684,0.053204303845576846,0.038708103745972666,0.06041127089937684,0.01449620009960418
SrivatsanTrapnell2020_sciplex3,historical_residual_risk,V0StrongBaseline,1128,0.13232031405775155,0.24926351611679065,0.7818579555886724,0.24625242113127904,4.137684117858675,0.055874737700885226,0.04991899758970065,0.035413529668232045,0.055874737700885226,0.014505467921468604
SrivatsanTrapnell2020_sciplex3,learned_risk_score,ContextSimBaseline,564,0.6816822296881578,0.06917322854725715,0.7076452502126582,0.6227388484430343,16.165521437348826,0.060411270899376826,0.044569582444537854,0.038725060878131295,0.060411270899376826,0.005844521566406559
SrivatsanTrapnell2020_sciplex3,learned_risk_score,V0StrongBaseline,564,0.62232394485848,-0.04906000204141441,0.7818579555886724,0.49350458977723094,13.55292505571945,0.055874737700885226,0.04156003956791116,0.035429494619432,0.055874737700885226,0.006130544948479165
SrivatsanTrapnell2020_sciplex3,model_disagreement_risk,ContextSimBaseline,1128,0.5302005927144742,0.5074603365179612,0.7076452502126583,0.7376652133342203,17.048273031689277,0.06041127089937684,0.046465845409102056,0.038708103745972666,0.06041127089937684,0.00775774166312939
SrivatsanTrapnell2020_sciplex3,model_disagreement_risk,V0StrongBaseline,1128,0.4336526656528744,0.493383583721309,0.7818579555886724,0.67961013934885,15.524128944098598,0.055874737700885226,0.044227675603622806,0.035413529668232045,0.055874737700885226,0.00881414593539076
SrivatsanTrapnell2020_sciplex3,ood_distance_risk,ContextSimBaseline,564,-0.20779581599428987,-0.10261284081210673,0.7076452502126582,-0.29762743074156495,-5.032662904993629,0.060411270899376826,0.06317458309602304,0.038725060878131295,0.060411270899376826,0.024449522217891748
SrivatsanTrapnell2020_sciplex3,ood_distance_risk,V0StrongBaseline,564,-0.18365479256064104,-0.08799417182077458,0.7818579555886724,-0.2990018374234243,-4.700383241743217,0.055874737700885226,0.058033669598885354,0.035429494619432,0.055874737700885226,0.022604174979453356
SrivatsanTrapnell2020_sciplex3,prediction_magnitude_risk,ContextSimBaseline,564,0.11608303089790195,-0.2990517589154848,0.7076452502126582,-0.1509110670257237,8.741649513051746,0.060411270899376826,0.0541763364220501,0.038725060878131295,0.060411270899376826,0.015451275543918806
SrivatsanTrapnell2020_sciplex3,prediction_magnitude_risk,V0StrongBaseline,564,-0.0020208735982459414,-0.3489438622812067,0.7818579555886724,-0.31031364690197455,4.748701076582023,0.055874737700885226,0.05543075568530618,0.035429494619432,0.055874737700885226,0.02000126106587418
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_family_confidence,ContextSimBaseline,564,0.46687004842653956,0.40376650492141886,0.7076452502126582,0.6539194568791431,15.702354246430476,0.060411270899376826,0.048901377228748,0.038725060878131295,0.060411270899376826,0.010176316350616707
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_family_confidence,V0StrongBaseline,564,0.3953793410439074,0.380022226733416,0.7818579555886724,0.6256061294890393,14.34663146473856,0.055874737700885226,0.04646868135192015,0.035429494619432,0.055874737700885226,0.011039186732488153
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_with_stability_confidence,ContextSimBaseline,564,0.46687004842653956,0.40376650492141886,0.7076452502126582,0.6539194568791431,15.702354246430476,0.060411270899376826,0.048901377228748,0.038725060878131295,0.060411270899376826,0.010176316350616707
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_with_stability_confidence,V0StrongBaseline,564,0.3953793410439074,0.380022226733416,0.7818579555886724,0.6256061294890393,14.34663146473856,0.055874737700885226,0.04646868135192015,0.035429494619432,0.055874737700885226,0.011039186732488153
SrivatsanTrapnell2020_sciplex3,random_score,ContextSimBaseline,1128,-0.04916045455195352,-0.01785769815050395,0.7076452502126583,-0.049917375410986675,-0.39713191556220395,0.06041127089937684,0.05970101178116824,0.038708103745972666,0.06041127089937684,0.020992908035195573
SrivatsanTrapnell2020_sciplex3,random_score,V0StrongBaseline,1128,-0.0657704353001857,-0.023193917765290506,0.7818579555886724,-0.07492488326391698,-0.8702086194548306,0.055874737700885226,0.05767177074548448,0.035413529668232045,0.055874737700885226,0.02225824107725243
SrivatsanTrapnell2020_sciplex3,simple_combined_confidence,ContextSimBaseline,564,0.40603464546565154,0.30180271984851315,0.7076452502126582,0.4835238891959234,17.502532847591773,0.060411270899376826,0.04953255828300318,0.038725060878131295,0.060411270899376826,0.010807497404871885
SrivatsanTrapnell2020_sciplex3,simple_combined_confidence,V0StrongBaseline,564,0.4368463455818933,0.10314073843188157,0.7818579555886724,0.40908328964209045,15.008711744423204,0.055874737700885226,0.045662100937711815,0.035429494619432,0.055874737700885226,0.010232606318279817
SrivatsanTrapnell2020_sciplex3,support_count_score,ContextSimBaseline,564,0.1914819279591324,0.1550858816653669,0.7076452502126582,0.2920428663199724,0.9660976206390469,0.060411270899376826,0.05604791707547391,0.038725060878131295,0.060411270899376826,0.017322856197342612
SrivatsanTrapnell2020_sciplex3,support_count_score,V0StrongBaseline,564,0.16700718257471986,0.14011342513021977,0.7818579555886724,0.29420275795049095,1.0042637133443888,0.055874737700885226,0.05173428087865173,0.035429494619432,0.055874737700885226,0.01630478625921973
