fold_id,task_id,context,GEARS,scGPT,no_change,setting,dataset,GEARS_excess,scGPT_excess
Lara_exvivo_context_holdout_2_GMP,GMP::Smarcd2,GMP,0.0580999772941452,0.0702020941067088,0.0696603652789754,context_unseen_row,Lara_exvivo,-0.011560387984830202,0.0005417288277334009
Lara_exvivo_context_holdout_2_GMP,GMP::Smc2,GMP,0.065104899545817,0.0757896226022989,0.07498193373276045,context_unseen_row,Lara_exvivo,-0.009877034186943454,0.000807688869538456
Lara_exvivo_context_holdout_2_GMP,GMP::Spi1,GMP,0.2164096020214441,0.1992714912364497,0.19900037424555383,context_and_perturbation_unseen,Lara_exvivo,0.017409227775890268,0.0002711169908958533
Lara_exvivo_context_holdout_2_GMP,GMP::Stag2,GMP,0.1156775219842723,0.1590280308157124,0.1587869739135738,context_unseen_row,Lara_exvivo,-0.043109451929301504,0.0002410569021386033
Lara_exvivo_context_holdout_2_GMP,HSC::Carm1,HSC,0.1069917889191175,0.0816126839702692,0.08293987278435379,perturbation_unseen_column,Lara_exvivo,0.024051916134763707,-0.0013271888140845844
Lara_exvivo_context_holdout_2_GMP,HSC::Cebpa,HSC,0.1197015912025388,0.1207914608684059,0.1203420369784919,perturbation_unseen_column,Lara_exvivo,-0.0006404457759530968,0.00044942388991400795
Lara_exvivo_context_holdout_2_GMP,HSC::Crebbp,HSC,0.1147484601451275,0.1276481017796798,0.12732268967633364,perturbation_unseen_column,Lara_exvivo,-0.01257422953120614,0.0003254121033461621
Lara_exvivo_context_holdout_2_GMP,HSC::Kmt2a,HSC,0.0726091590729899,0.0693834104842125,0.06965030604109468,perturbation_unseen_column,Lara_exvivo,0.00295885303189522,-0.00026689555688218236
Lara_exvivo_context_holdout_2_GMP,HSC::Mbd3,HSC,0.0495307973638249,0.0553890928379133,0.055534410575751945,random_missing_pair,Lara_exvivo,-0.006003613211927043,-0.00014531773783864332
Lara_exvivo_context_holdout_2_GMP,HSC::Rbbp4,HSC,0.1050248011153,0.0979572036338967,0.0979556772542494,perturbation_unseen_column,Lara_exvivo,0.007069123861050602,1.5263796473014013e-06
Lara_exvivo_context_holdout_2_GMP,HSC::Setdb2,HSC,0.0472448524419776,0.057256181927147,0.05739866038398291,perturbation_unseen_column,Lara_exvivo,-0.010153807942005315,-0.00014247845683591082
Lara_exvivo_context_holdout_2_GMP,HSC::Spi1,HSC,0.1746724040686044,0.1483459009164035,0.14770688860118777,perturbation_unseen_column,Lara_exvivo,0.02696551546741663,0.0006390123152157368
Lara_exvivo_context_holdout_2_GMP,MkP::Brd9,MkP,0.0600486450187263,0.0905353968625021,0.091157234548019,random_missing_pair,Lara_exvivo,-0.031108589529292692,-0.0006218376855168933
Lara_exvivo_context_holdout_2_GMP,MkP::Carm1,MkP,0.1249066954085087,0.0974686701772478,0.09828941927983385,perturbation_unseen_column,Lara_exvivo,0.026617276128674844,-0.0008207491025860603
Lara_exvivo_context_holdout_2_GMP,MkP::Cebpa,MkP,0.1222187339818433,0.1269695864517924,0.12700257332920295,perturbation_unseen_column,Lara_exvivo,-0.004783839347359653,-3.2986877410545734e-05
Lara_exvivo_context_holdout_2_GMP,MkP::Crebbp,MkP,0.1049031850304385,0.1211074267244589,0.12070189394056567,perturbation_unseen_column,Lara_exvivo,-0.015798708910127177,0.0004055327838932282
Lara_exvivo_context_holdout_2_GMP,MkP::Ehmt2,MkP,0.0792718655116536,0.0918945163115422,0.09346006351897708,random_missing_pair,Lara_exvivo,-0.014188198007323474,-0.0015655472074348753
Lara_exvivo_context_holdout_2_GMP,MkP::Kmt2a,MkP,0.0966058061901274,0.0922509381281213,0.09236662139084771,perturbation_unseen_column,Lara_exvivo,0.004239184799279691,-0.00011568326272641538
Lara_exvivo_context_holdout_2_GMP,MkP::Kmt2d,MkP,0.0877660513623627,0.1029855590546788,0.10277129529176135,random_missing_pair,Lara_exvivo,-0.015005243929398657,0.00021426376291744376
