scope,replicate,rho_safeconf,rho_magnitude,rho_disagreement,partial_safeconf_given_magnitude,utility_safeconf,utility_magnitude,delta_utility_safeconf_minus_magnitude,delta_rho_safeconf_minus_magnitude,mean_delta_family_centroid_minus_control,mean_delta_family_centroid_minus_official_general,mean_delta_family_centroid_minus_source
pooled,123,0.3905860463936559,0.6218542604769256,0.2793802790299712,0.24523907097866357,0.3169842960467571,0.6009755968092063,-0.2839913007624492,-0.2312682140832697,-0.00807655871055173,-0.002622776458516575,-0.002885310501080954
pooled,124,0.414024933058318,0.6526339181513141,0.27733208097668344,0.254739657705099,0.30146224896275337,0.629097536190906,-0.32763528722815266,-0.2386089850929961,-0.009357144331590257,-0.0025072617535850006,-0.002721297542930059
pooled,125,0.39724148810604853,0.5978335468559262,0.2559309032176611,0.28360952878387846,0.28427837491279645,0.5382683324097948,-0.2539899574969983,-0.20059205874987762,-0.008283907582131345,-0.002679548906702,-0.002997999755106394
pooled,126,0.36672600584518245,0.6241977853669993,0.17085925683824577,0.22278820966849072,0.263024310567946,0.5825409350635088,-0.3195166244955628,-0.2574717795218169,-0.009015917484117546,-0.0027003480847692875,-0.0028177585118319875
pooled,127,0.4111076665926178,0.6331837661073769,0.20421377853859365,0.2280876270869554,0.28177969468656905,0.5917306324066409,-0.3099509377200719,-0.2220760995147591,-0.008123693831082595,-0.002556580839262069,-0.002817817363642152
pooled,128,0.4087868641239081,0.6251580449105685,0.23607338956329268,0.21440664485602998,0.3204313705310912,0.6300390286331236,-0.30960765810203233,-0.2163711807866604,-0.008801723914579614,-0.0025026446072575733,-0.0029236249903815802
pooled,129,0.38637983681089305,0.6188594321885589,0.24823895325545106,0.2091334214281064,0.2588757369782336,0.5772086374460926,-0.31833290046785906,-0.23247959537766583,-0.008136284023086407,-0.002677179868834449,-0.003005628779040099
pooled,130,0.3832617697418025,0.5742526309724927,0.235393185597237,0.2390450663795596,0.2830260126971058,0.5238278793983832,-0.24080186670127735,-0.1909908612306902,-0.008608296049735445,-0.0025271263347888375,-0.0029020979761435026
pooled,131,0.35920837122813404,0.6381058750934883,0.21996629516193436,0.20470988822643552,0.2796119646165889,0.5969921568227381,-0.3173801922061492,-0.2788975038653542,-0.008870587647741027,-0.0026080341679515767,-0.002949951718888251
pooled,132,0.40802733622776544,0.6316724404010707,0.22472432081163518,0.23802473839225413,0.2889051964444468,0.6072261634634499,-0.31832096701900314,-0.2236451041733053,-0.008819203109288788,-0.0026099018678819733,-0.003056029410214812
pooled,133,0.44600142215294364,0.6609135002997352,0.23981658089447908,0.2554015242094486,0.3297385803193745,0.6292378170961586,-0.2994992367767841,-0.21491207814679153,-0.009416020546910039,-0.0025266650269528336,-0.0028555114959011516
pooled,134,0.4160090183060755,0.6469508599511652,0.22067392327322363,0.2530919186209075,0.3449966511517392,0.6319563114581338,-0.2869596603063946,-0.23094184164508968,-0.008409625501490837,-0.0025614332720136452,-0.0028749911042110932
pooled,135,0.40796008512448617,0.5996684399792501,0.23087831167451076,0.24824879119691912,0.33078510316229465,0.614410220819224,-0.2836251176569294,-0.19170835485476395,-0.008022255244230525,-0.002556220610877137,-0.002847720814231404
pooled,136,0.4206755159069497,0.5971160198512208,0.2578868671446859,0.24649684026262855,0.3026517254213464,0.571289619706601,-0.2686378942852546,-0.17644050394427108,-0.008430961386696462,-0.0026504467079056255,-0.003011600055647112
pooled,137,0.3830272692192027,0.6177722259638818,0.22281710962674056,0.25576944475642505,0.2309779045078108,0.5487587918805734,-0.3177808873727626,-0.2347449567446791,-0.008111726761293512,-0.002638110631606563,-0.002925218495301095
pooled,138,0.396839272149486,0.6480914595796293,0.18886982034130453,0.19849842620814973,0.326653029176176,0.6355621184067893,-0.30890908923061333,-0.2512521874301433,-0.008665444928563028,-0.002529902860613381,-0.0027952070538805273
pooled,139,0.3856765304811921,0.6234360059973006,0.16842869380012213,0.22097288551818767,0.321125678560604,0.6346887273593744,-0.31356304879877045,-0.23775947551610854,-0.008631429373094192,-0.0023955935539111137,-0.0028281943146177945
pooled,140,0.416978319020459,0.631958179154038,0.2177919154397498,0.2562455111355268,0.3121378527250794,0.6356432891302544,-0.323505436405175,-0.21497986013357895,-0.008018287984350937,-0.0026434547413822043,-0.0028408449789825304
pooled,141,0.3942495171733344,0.6313307443748966,0.29709491908954716,0.2210519176618823,0.3591143513756894,0.5993718468742227,-0.2402574954985333,-0.23708122720156216,-0.007840177058071574,-0.00274175920711717,-0.0030875872531413696
pooled,142,0.4002535265682372,0.63345355924351,0.2865452660160032,0.24355562019347118,0.3385842882377031,0.6259029354669925,-0.2873186472292894,-0.23320003267527278,-0.007925604760873799,-0.0027453376602000266,-0.0030703463512303446
pooled,143,0.3521521881625894,0.6179070432099877,0.21407156537241803,0.1961365252645724,0.2790239855489119,0.6410324190093549,-0.36200843346044304,-0.26575485504739826,-0.008419418215993306,-0.0026676969528833423,-0.002999602394605184
pooled,144,0.3628984618378111,0.6386539119051429,0.2258679942985496,0.19271704769557513,0.3178482537008642,0.6264091868452198,-0.3085609331443556,-0.27575545006733176,-0.008042449214020166,-0.0028081516763624305,-0.0030710326264475987
pooled,145,0.4634078314317596,0.6293058794345094,0.25559696303148177,0.3088756669283612,0.38068423447103417,0.6104537919843758,-0.2297695575133416,-0.16589804800274982,-0.008212319092076974,-0.0026037463659104197,-0.002653446144451891
pooled,146,0.39027178349021685,0.6041605935626854,0.21553753948319676,0.22739182225492247,0.28886653481872804,0.5893771818457803,-0.3005106470270522,-0.21388881007246852,-0.008078827884890413,-0.0025729695030200584,-0.002811875478824994
pooled,147,0.4332897105903187,0.6507668014961433,0.267798794559217,0.23885251994890952,0.42668309637871255,0.623151969815465,-0.1964688734367524,-0.21747709090582462,-0.008815192028914518,-0.0025299767846523294,-0.0028105068300727292
pooled,148,0.45070480743441216,0.617919397186901,0.24028419824838973,0.30428713137234076,0.33584267057500883,0.596036335591047,-0.26019366501603813,-0.16721458975248887,-0.008930365674101822,-0.0025627552719809242,-0.002768207237876032
pooled,149,0.46264698614946786,0.6219071757188446,0.3137101199128968,0.2840349768514458,0.36308258865398807,0.5542886666160586,-0.1912060779620705,-0.1592601895693767,-0.008455060155940768,-0.002567970283613546,-0.002735602409436139
pooled,150,0.4007870032122182,0.6175271099721692,0.26871475895787555,0.2366671889218524,0.2689446489048207,0.553539721671013,-0.2845950727661922,-0.21674010675995098,-0.008173484576450537,-0.0025941313686680526,-0.0028792563663931296
pooled,151,0.42008293807155234,0.6047651357257818,0.27588745751552934,0.2632910665132069,0.354491968696608,0.5680190920727567,-0.2135271233761487,-0.1846821976542295,-0.009130186619367157,-0.0025910677803241784,-0.002877698624095482
pooled,152,0.41707625860057196,0.6205427993550916,0.25854704555879293,0.24327719183345967,0.3557448139326357,0.6116268410212906,-0.25588202708865493,-0.20346654075451964,-0.007878278951031539,-0.0026625307417313887,-0.0031916937834772954
pooled,153,0.4051867450503084,0.6658114050171894,0.28215518181564875,0.2271387789928651,0.3142031304824016,0.6422453764849148,-0.32804224600251314,-0.260624659966881,-0.008751886688601522,-0.0026393352531605316,-0.0029335863235467365
pooled,154,0.37584668931096027,0.6293197855636541,0.22129217073007731,0.2062880852899975,0.2647826037350501,0.6049889178577864,-0.34020631412273633,-0.2534730962526938,-0.008730282624942284,-0.00263450270069142,-0.002916087090382219
pooled,155,0.38545413988293464,0.6045254009727844,0.25246224471954526,0.21777917330868554,0.2796803778470404,0.5900267079999573,-0.31034633015291685,-0.21907126108984976,-0.008438883627581995,-0.002520697181116504,-0.002795535764677512
pooled,156,0.45593433500865194,0.6525125398831979,0.2969210184002389,0.26564883231590486,0.34364022848007,0.630376067393185,-0.286735838913115,-0.19657820487454597,-0.008944125524504826,-0.002649648426123271,-0.0030654453860329543
pooled,157,0.38877127225077485,0.5887281930283365,0.22797337230899153,0.26003706073316,0.27438171523804517,0.5886364507314216,-0.3142547354933764,-0.1999569207775616,-0.008598566296957318,-0.002514801830333771,-0.002852193773505286
pooled,158,0.4133010816085245,0.6329334455070713,0.2347245038046708,0.22929069844046082,0.3823473107814322,0.6169659702778627,-0.23461865949643051,-0.2196323638985468,-0.008784043772297419,-0.0025329884391427477,-0.002724739341112964
pooled,159,0.42896056645311437,0.6198459121801672,0.24640936653817996,0.2616756403397686,0.33163318135437536,0.5748117869874032,-0.24317860563302784,-0.1908853457270528,-0.008263528996304979,-0.002638407339123785,-0.002904081255569505
pooled,160,0.40923163938264,0.6043048181696014,0.25059778356291673,0.2493056271969703,0.36981520512101423,0.6024863669585226,-0.2326711618375084,-0.19507317878696134,-0.008027980003396893,-0.0026651697521940113,-0.0032244723713301393
pooled,161,0.41229857120673913,0.5969076270163505,0.23563868848665714,0.26098276820548966,0.3165964125761599,0.5780357256939667,-0.26143931311780677,-0.18460905580961134,-0.008313856019269669,-0.002637673847700021,-0.003079602857860577
pooled,162,0.4267938301287476,0.6247691823290594,0.2663526979827994,0.26108439628462293,0.33398116940090283,0.5977447105361975,-0.26376354113529465,-0.19797535220031182,-0.008262808504017923,-0.002690236450015821,-0.003010315925942123
pooled,163,0.4065025263218502,0.6276815263834427,0.2628863972931134,0.25979759472446723,0.3084983570184071,0.5962262809115032,-0.2877279238930961,-0.22117900006159247,-0.00805974473678296,-0.0027276020480318606,-0.0030561378698735495
pooled,164,0.4388973270045626,0.6004283475053829,0.24016296522797465,0.2674889171279384,0.3267028413226018,0.5988615750941703,-0.27215873377156846,-0.1615310205008203,-0.008381560950838321,-0.002449259712361064,-0.0026062640627059403
pooled,165,0.4396384103768461,0.6179787478948868,0.2745514229785632,0.2876910893580995,0.34538239511913904,0.5793440161661676,-0.23396162104702856,-0.17834033751804074,-0.007946977224609688,-0.002621458946090057,-0.0029588547416633864
pooled,166,0.42481252012080695,0.6341306363884661,0.21498185576832424,0.22503175393681224,0.3682956201457632,0.5710231205141636,-0.20272750036840037,-0.20931811626765917,-0.008744195308637527,-0.0024689478471611515,-0.0027978799721500402
pooled,167,0.46905164263814864,0.6202558219352006,0.21101414846664773,0.28539007657366794,0.391611647907124,0.5790200324738056,-0.18740838456668163,-0.15120417929705193,-0.00873435606828017,-0.00252951260083197,-0.0029801787977328208
pooled,168,0.3827339662107856,0.5877880466084237,0.2151000978179318,0.2415730686012843,0.2851744267270403,0.5785220909552439,-0.2933476642282036,-0.20505408039763806,-0.008083757800815182,-0.0026043778323492825,-0.0028593704281967597
pooled,169,0.47420914288644384,0.611952602438454,0.28719911901276657,0.31359248836473586,0.36931149248023876,0.5990764952964032,-0.2297650028161644,-0.13774345955201012,-0.008128570343124366,-0.0026266450066345596,-0.002898664141372267
pooled,170,0.41473279575544236,0.6468800785736625,0.26733491620694527,0.257412220736444,0.2827280885858121,0.6070224984560987,-0.32429440987028657,-0.2321472828182201,-0.00846545529892891,-0.0027488145105379635,-0.0030899302717417878
pooled,171,0.46752875090852086,0.6542541099978623,0.27299338502604054,0.27389712043397774,0.3221923789949347,0.5952756569786505,-0.2730832779837158,-0.1867253590893414,-0.007992493552712804,-0.0025584561424808966,-0.0028172822677639967
pooled,172,0.39910211378430743,0.6043933251780365,0.22206646216617582,0.2529459884887466,0.2786800652995403,0.5981833054604335,-0.3195032401608932,-0.20529121139372902,-0.008081906528035268,-0.0026798982181391578,-0.003013342992968953
pooled,173,0.4219283744806377,0.6035368487539859,0.23093003955803432,0.2710747715121074,0.34739339510955114,0.5476829462008961,-0.20028955109134494,-0.18160847427334825,-0.008494018651681161,-0.002517909331595339,-0.0028706314198003757
pooled,174,0.4383300463043527,0.6118107326613624,0.2750581819926411,0.29656898689632727,0.33456092135137006,0.5971979745771677,-0.26263705322579767,-0.17348068635700975,-0.008294779168184512,-0.0026611074907138582,-0.003006152425472459
pooled,175,0.44927829199499764,0.6649017859596547,0.2566395389152597,0.2498824598486361,0.3671564509421446,0.6062781291725955,-0.23912167823045088,-0.21562349396465702,-0.00922404647957491,-0.0024524849785097728,-0.0027888672390134696
pooled,176,0.415334640557512,0.6440943036593023,0.18366242868972066,0.25545486320742183,0.34319050491351255,0.6166100063303931,-0.27341950141688054,-0.2287596631017903,-0.008820058420054252,-0.0024700898471692705,-0.0026443147736186505
pooled,177,0.3484965488806377,0.5776236768055384,0.16877948755545638,0.22165992804852155,0.27624362178164447,0.54289231403995,-0.2666486922583055,-0.2291271279249007,-0.008771137344443297,-0.0025957135650245995,-0.0029293391917096633
pooled,178,0.4376736370701298,0.6705662993038841,0.24455255853487448,0.21778335462136367,0.3489945807129346,0.6309848332222817,-0.2819902525093471,-0.23289266223375432,-0.008525139632841683,-0.0025837657040868158,-0.002903330476895217
pooled,179,0.38398525844679654,0.6129964018185303,0.2150367236376815,0.2390032241008348,0.29459658220948154,0.6152296554289373,-0.3206330732194557,-0.22901114337173378,-0.007835970053161783,-0.0025952995408069592,-0.0030088465919103384
pooled,180,0.38324376929992293,0.6226833498899462,0.23261724976830445,0.22563530018425657,0.2875655503759138,0.6097259985233919,-0.32216044814747813,-0.2394395805900233,-0.008728008214066118,-0.0027165573104257165,-0.003205670974875414
pooled,181,0.43478666651045034,0.6027055823358785,0.2535824003872575,0.3104358999921648,0.37458386892206735,0.6021757049824171,-0.22759183606034977,-0.16791891582542812,-0.007957327947467775,-0.0024963360548367446,-0.0027338352154785816
pooled,182,0.4627815745935516,0.6308911887757136,0.2546153763907648,0.2920021548508318,0.36525033878674634,0.6274644997024179,-0.26221416091567157,-0.16810961418216197,-0.009086379659803084,-0.0025068799306986037,-0.002811675516941981
pooled,183,0.4100089478042019,0.5878225994129717,0.22626660665093595,0.27298574688364474,0.27145137867176683,0.5330079256400443,-0.26155654696827746,-0.17781365160876977,-0.009276139354648072,-0.002534234532004094,-0.0029944442157245777
pooled,184,0.41655070013430395,0.5884824605858733,0.2862731836272658,0.27560743565724694,0.3565000594321476,0.63787466909955,-0.28137460966740246,-0.17193176045156933,-0.008309937430247775,-0.002590934779553494,-0.00288868924407786
pooled,185,0.37777200804055866,0.6044121898495517,0.20712252537454123,0.26283232625607444,0.27326285634617387,0.6080039947465393,-0.33474113840036546,-0.22664018180899304,-0.007424607071361752,-0.002698278505178255,-0.0029867144332572444
pooled,186,0.41462592033213547,0.6304620039692519,0.2700596353088581,0.23879577661963472,0.32742984709788514,0.6209530590909147,-0.29352321199302955,-0.21583608363711643,-0.008888147065716376,-0.00274652575123406,-0.003135028903556269
pooled,187,0.44325409866986715,0.6158774714141844,0.2728737566599638,0.2791334225660766,0.34149151997939425,0.6137576914772523,-0.2722661714978581,-0.17262337274431722,-0.008140291891248553,-0.0026469686223965254,-0.0030611438134835805
pooled,188,0.36530448050739717,0.6193208454825936,0.2536958085102296,0.22442204153393333,0.25053084947960663,0.5524249652326783,-0.3018941157530716,-0.2540163649751964,-0.008027010025827536,-0.0026743261314967764,-0.0031344523478122237
pooled,189,0.41513214265801385,0.5885290879391772,0.25432162278870935,0.26884715284635646,0.3255820326478793,0.5898457949476105,-0.26426376229973114,-0.1733969452811634,-0.008869880080506203,-0.00260920826729506,-0.0028781758730340415
pooled,190,0.42917662153899994,0.6519976097228263,0.2577787758798243,0.25960850489928833,0.35135386976180444,0.6347600583139016,-0.28340618855209715,-0.22282098818382634,-0.00883948498092573,-0.0026353905222034576,-0.002855677390059634
