dataset,setting,train_fraction,score,budget,n_batches,spearman,review_utility
Santinha,random_missing_pair,1,disagreement,0.29999999999999999,5,0.10476190476190479,0.13694269017616612
Santinha,random_missing_pair,1,magnitude,0.050000000000000003,5,0.10476190476190476,0.20056097564174963
Santinha,random_missing_pair,1,magnitude,0.10000000000000001,5,0.10476190476190476,0.20056097564174963
Santinha,random_missing_pair,1,magnitude,0.20000000000000001,5,0.10476190476190476,0.042960107827990104
Santinha,random_missing_pair,1,magnitude,0.29999999999999999,5,0.10476190476190476,0.14531730428151932
Santinha,random_missing_pair,1,safeconf,0.050000000000000003,5,0.18571428571428575,0.48899807656085137
Santinha,random_missing_pair,1,safeconf,0.10000000000000001,5,0.18571428571428575,0.48899807656085137
Santinha,random_missing_pair,1,safeconf,0.20000000000000001,5,0.18571428571428575,0.29700985918085965
Santinha,random_missing_pair,1,safeconf,0.29999999999999999,5,0.18571428571428575,0.16012948628956672
Santinha,random_missing_pair,1,safeconf_m,0.050000000000000003,5,0.14066209233355426,0.20056097564174963
Santinha,random_missing_pair,1,safeconf_m,0.10000000000000001,5,0.14066209233355426,0.20056097564174963
Santinha,random_missing_pair,1,safeconf_m,0.20000000000000001,5,0.14066209233355426,0.090614552180902919
Santinha,random_missing_pair,1,safeconf_m,0.29999999999999999,5,0.14066209233355426,0.23458412380613503
