shard,row_group,n_rows,selected_samples_present
train-00062-of-03388.parquet,26,1000,smp_1877;smp_1878
train-00062-of-03388.parquet,27,1000,smp_1878
train-00063-of-03388.parquet,5,1000,smp_1792
train-00063-of-03388.parquet,6,1000,smp_1792
train-00063-of-03388.parquet,9,1000,smp_1799
train-00063-of-03388.parquet,10,1000,smp_1799
train-00063-of-03388.parquet,15,1000,smp_1808
train-00063-of-03388.parquet,16,1000,smp_1808
train-00064-of-03388.parquet,11,1000,smp_1851
train-00064-of-03388.parquet,12,1000,smp_1851
train-00064-of-03388.parquet,18,1000,smp_1862
train-00064-of-03388.parquet,19,1000,smp_1862;smp_1863
train-00064-of-03388.parquet,23,1000,smp_1869
train-00064-of-03388.parquet,24,1000,smp_1869
train-00064-of-03388.parquet,26,1000,smp_1874
train-00064-of-03388.parquet,27,1000,smp_1874;smp_1875
train-00064-of-03388.parquet,28,225,smp_1875
train-00065-of-03388.parquet,0,1000,smp_1875
train-00065-of-03388.parquet,1,1000,smp_1877;smp_1878
train-00065-of-03388.parquet,2,1000,smp_1878
train-00065-of-03388.parquet,8,1000,smp_1792
train-00065-of-03388.parquet,9,1000,smp_1792
train-00065-of-03388.parquet,13,1000,smp_1799
train-00065-of-03388.parquet,14,1000,smp_1799
train-00065-of-03388.parquet,19,1000,smp_1808
train-00065-of-03388.parquet,20,1000,smp_1808
train-00066-of-03388.parquet,16,1000,smp_1851
train-00066-of-03388.parquet,17,1000,smp_1851
train-00066-of-03388.parquet,23,1000,smp_1862
train-00066-of-03388.parquet,24,1000,smp_1862;smp_1863
train-00066-of-03388.parquet,25,1000,smp_1863
train-00067-of-03388.parquet,0,1000,smp_1869
train-00067-of-03388.parquet,1,1000,smp_1869
train-00067-of-03388.parquet,4,1000,smp_1874;smp_1875
train-00067-of-03388.parquet,5,1000,smp_1875
train-00067-of-03388.parquet,6,1000,smp_1877
train-00067-of-03388.parquet,7,1000,smp_1877;smp_1878
train-00067-of-03388.parquet,8,1000,smp_1878
train-00067-of-03388.parquet,14,1000,smp_1792
train-00067-of-03388.parquet,15,1000,smp_1792
train-00067-of-03388.parquet,18,1000,smp_1799
train-00067-of-03388.parquet,19,1000,smp_1799
train-00067-of-03388.parquet,24,1000,smp_1808
train-00067-of-03388.parquet,25,1000,smp_1808
train-00068-of-03388.parquet,19,1000,smp_1851
train-00068-of-03388.parquet,25,1000,smp_1862
train-00068-of-03388.parquet,26,1000,smp_1862;smp_1863
train-00068-of-03388.parquet,27,1000,smp_1863
train-00069-of-03388.parquet,2,1000,smp_1869
train-00069-of-03388.parquet,3,1000,smp_1869
train-00069-of-03388.parquet,6,1000,smp_1874;smp_1875
train-00069-of-03388.parquet,7,1000,smp_1875
train-00069-of-03388.parquet,8,1000,smp_1877
train-00069-of-03388.parquet,9,1000,smp_1877;smp_1878
train-00069-of-03388.parquet,10,1000,smp_1878
train-00069-of-03388.parquet,15,1000,smp_1792
train-00069-of-03388.parquet,16,1000,smp_1792
train-00069-of-03388.parquet,20,1000,smp_1799
train-00069-of-03388.parquet,25,1000,smp_1808
train-00069-of-03388.parquet,26,1000,smp_1808
train-00070-of-03388.parquet,20,1000,smp_1851
train-00070-of-03388.parquet,21,1000,smp_1851
train-00070-of-03388.parquet,27,1000,smp_1862
train-00070-of-03388.parquet,28,225,smp_1862;smp_1863
train-00071-of-03388.parquet,0,1000,smp_1863
train-00071-of-03388.parquet,3,1000,smp_1869
train-00071-of-03388.parquet,4,1000,smp_1869
train-00071-of-03388.parquet,7,1000,smp_1874
train-00071-of-03388.parquet,8,1000,smp_1874;smp_1875
train-00071-of-03388.parquet,9,1000,smp_1875;smp_1877
train-00071-of-03388.parquet,10,1000,smp_1877;smp_1878
train-00071-of-03388.parquet,11,1000,smp_1878
train-00071-of-03388.parquet,17,1000,smp_1792
train-00071-of-03388.parquet,18,1000,smp_1792
train-00071-of-03388.parquet,21,1000,smp_1799
train-00071-of-03388.parquet,22,1000,smp_1799
train-00071-of-03388.parquet,27,1000,smp_1808
train-00071-of-03388.parquet,28,225,smp_1808
train-00072-of-03388.parquet,22,1000,smp_1851
train-00073-of-03388.parquet,0,1000,smp_1862
train-00073-of-03388.parquet,1,1000,smp_1862;smp_1863
train-00073-of-03388.parquet,2,1000,smp_1863
train-00073-of-03388.parquet,5,1000,smp_1869
train-00073-of-03388.parquet,6,1000,smp_1869
train-00073-of-03388.parquet,9,1000,smp_1874;smp_1875
train-00073-of-03388.parquet,10,1000,smp_1875
train-00073-of-03388.parquet,11,1000,smp_1877
train-00073-of-03388.parquet,12,1000,smp_1877;smp_1878
train-00073-of-03388.parquet,19,1000,smp_1792
train-00073-of-03388.parquet,20,1000,smp_1792
train-00073-of-03388.parquet,23,1000,smp_1799
train-00073-of-03388.parquet,24,1000,smp_1799
train-00074-of-03388.parquet,1,1000,smp_1808
train-00074-of-03388.parquet,2,1000,smp_1808
train-00074-of-03388.parquet,26,1000,smp_1851
train-00074-of-03388.parquet,27,1000,smp_1851
train-00075-of-03388.parquet,5,1000,smp_1862
train-00075-of-03388.parquet,6,1000,smp_1862;smp_1863
train-00075-of-03388.parquet,7,1000,smp_1863
train-00075-of-03388.parquet,10,1000,smp_1869
train-00075-of-03388.parquet,11,1000,smp_1869
train-00075-of-03388.parquet,14,1000,smp_1874
train-00075-of-03388.parquet,15,1000,smp_1874;smp_1875
train-00075-of-03388.parquet,16,1000,smp_1875
train-00075-of-03388.parquet,17,1000,smp_1877;smp_1878
train-00075-of-03388.parquet,18,1000,smp_1878
train-00075-of-03388.parquet,24,1000,smp_1792
train-00075-of-03388.parquet,25,1000,smp_1792
train-00076-of-03388.parquet,0,1000,smp_1799
train-00076-of-03388.parquet,1,1000,smp_1799
train-00076-of-03388.parquet,6,1000,smp_1808
train-00076-of-03388.parquet,7,1000,smp_1808
train-00077-of-03388.parquet,1,1000,smp_1851
train-00077-of-03388.parquet,2,1000,smp_1851
train-00077-of-03388.parquet,8,1000,smp_1862
train-00077-of-03388.parquet,9,1000,smp_1862;smp_1863
train-00077-of-03388.parquet,10,1000,smp_1863
train-00077-of-03388.parquet,13,1000,smp_1869
train-00077-of-03388.parquet,14,1000,smp_1869
train-00077-of-03388.parquet,17,1000,smp_1874
train-00077-of-03388.parquet,18,1000,smp_1874;smp_1875
train-00077-of-03388.parquet,19,1000,smp_1875
train-00077-of-03388.parquet,20,1000,smp_1877;smp_1878
train-00077-of-03388.parquet,21,1000,smp_1878
train-00077-of-03388.parquet,27,1000,smp_1792
train-00077-of-03388.parquet,28,225,smp_1792
train-00078-of-03388.parquet,0,1000,smp_1792
train-00078-of-03388.parquet,3,1000,smp_1799
train-00078-of-03388.parquet,4,1000,smp_1799
train-00078-of-03388.parquet,9,1000,smp_1808
train-00078-of-03388.parquet,10,1000,smp_1808
train-00079-of-03388.parquet,4,1000,smp_1851
train-00079-of-03388.parquet,5,1000,smp_1851
train-00079-of-03388.parquet,11,1000,smp_1862
train-00079-of-03388.parquet,12,1000,smp_1862;smp_1863
train-00079-of-03388.parquet,13,1000,smp_1863
train-00079-of-03388.parquet,16,1000,smp_1869
train-00079-of-03388.parquet,17,1000,smp_1869
train-00079-of-03388.parquet,20,1000,smp_1874;smp_1875
train-00079-of-03388.parquet,21,1000,smp_1875
train-00079-of-03388.parquet,22,1000,smp_1877
train-00079-of-03388.parquet,23,1000,smp_1877;smp_1878
train-00079-of-03388.parquet,24,1000,smp_1878
train-00080-of-03388.parquet,2,1000,smp_1792
train-00080-of-03388.parquet,3,1000,smp_1792
train-00080-of-03388.parquet,6,1000,smp_1799
train-00080-of-03388.parquet,7,1000,smp_1799
train-00080-of-03388.parquet,12,1000,smp_1808
train-00080-of-03388.parquet,13,1000,smp_1808
train-00081-of-03388.parquet,9,1000,smp_1851
train-00081-of-03388.parquet,16,1000,smp_1862
train-00081-of-03388.parquet,17,1000,smp_1862;smp_1863
train-00081-of-03388.parquet,18,1000,smp_1863
train-00081-of-03388.parquet,21,1000,smp_1869
train-00081-of-03388.parquet,22,1000,smp_1869
train-00081-of-03388.parquet,25,1000,smp_1874;smp_1875
train-00081-of-03388.parquet,26,1000,smp_1875
train-00081-of-03388.parquet,27,1000,smp_1877
train-00081-of-03388.parquet,28,225,smp_1877
train-00082-of-03388.parquet,0,1000,smp_1877;smp_1878
train-00082-of-03388.parquet,1,1000,smp_1878
train-00082-of-03388.parquet,7,1000,smp_1792
train-00082-of-03388.parquet,8,1000,smp_1792
train-00082-of-03388.parquet,11,1000,smp_1799
train-00082-of-03388.parquet,12,1000,smp_1799
train-00082-of-03388.parquet,17,1000,smp_1808
train-00082-of-03388.parquet,18,1000,smp_1808
train-00083-of-03388.parquet,13,1000,smp_1851
train-00083-of-03388.parquet,14,1000,smp_1851
train-00083-of-03388.parquet,20,1000,smp_1862
train-00083-of-03388.parquet,21,1000,smp_1862;smp_1863
train-00083-of-03388.parquet,22,1000,smp_1863
train-00083-of-03388.parquet,26,1000,smp_1869
train-00083-of-03388.parquet,27,1000,smp_1869
train-00084-of-03388.parquet,1,1000,smp_1874
train-00084-of-03388.parquet,2,1000,smp_1874;smp_1875
train-00084-of-03388.parquet,3,1000,smp_1875
train-00084-of-03388.parquet,4,1000,smp_1877;smp_1878
train-00084-of-03388.parquet,5,1000,smp_1878
train-00084-of-03388.parquet,11,1000,smp_1792
train-00084-of-03388.parquet,12,1000,smp_1792
train-00084-of-03388.parquet,16,1000,smp_1799
train-00084-of-03388.parquet,17,1000,smp_1799
train-00084-of-03388.parquet,22,1000,smp_1808
train-00084-of-03388.parquet,23,1000,smp_1808
train-00085-of-03388.parquet,19,1000,smp_1851
train-00085-of-03388.parquet,20,1000,smp_1851
train-00085-of-03388.parquet,26,1000,smp_1862
train-00085-of-03388.parquet,27,1000,smp_1862;smp_1863
train-00085-of-03388.parquet,28,225,smp_1863
train-00086-of-03388.parquet,0,1000,smp_1863
train-00086-of-03388.parquet,3,1000,smp_1869
train-00086-of-03388.parquet,4,1000,smp_1869
train-00086-of-03388.parquet,7,1000,smp_1874
train-00086-of-03388.parquet,8,1000,smp_1874;smp_1875
train-00086-of-03388.parquet,9,1000,smp_1875
train-00086-of-03388.parquet,10,1000,smp_1877;smp_1878
train-00086-of-03388.parquet,11,1000,smp_1878
train-00086-of-03388.parquet,17,1000,smp_1792
train-00086-of-03388.parquet,18,1000,smp_1792
train-00086-of-03388.parquet,22,1000,smp_1799
train-00086-of-03388.parquet,23,1000,smp_1799
train-00086-of-03388.parquet,28,225,smp_1808
train-00087-of-03388.parquet,0,1000,smp_1808
train-00087-of-03388.parquet,24,1000,smp_1851
train-00087-of-03388.parquet,25,1000,smp_1851
train-00088-of-03388.parquet,3,1000,smp_1862
train-00088-of-03388.parquet,4,1000,smp_1862;smp_1863
train-00088-of-03388.parquet,5,1000,smp_1863
train-00088-of-03388.parquet,8,1000,smp_1869
train-00088-of-03388.parquet,9,1000,smp_1869
train-00088-of-03388.parquet,12,1000,smp_1874
train-00088-of-03388.parquet,13,1000,smp_1874;smp_1875
train-00088-of-03388.parquet,14,1000,smp_1877
train-00088-of-03388.parquet,15,1000,smp_1877;smp_1878
train-00088-of-03388.parquet,16,1000,smp_1878
train-00088-of-03388.parquet,22,1000,smp_1792
train-00088-of-03388.parquet,23,1000,smp_1792
train-00088-of-03388.parquet,26,1000,smp_1799
train-00088-of-03388.parquet,27,1000,smp_1799
train-00089-of-03388.parquet,4,1000,smp_1808
train-00089-of-03388.parquet,5,1000,smp_1808
train-00089-of-03388.parquet,28,225,smp_1851
train-00090-of-03388.parquet,0,1000,smp_1851
train-00090-of-03388.parquet,6,1000,smp_1862
train-00090-of-03388.parquet,7,1000,smp_1862;smp_1863
train-00090-of-03388.parquet,8,1000,smp_1863
train-00090-of-03388.parquet,11,1000,smp_1869
train-00090-of-03388.parquet,12,1000,smp_1869
train-00090-of-03388.parquet,15,1000,smp_1874
train-00090-of-03388.parquet,16,1000,smp_1874;smp_1875
train-00090-of-03388.parquet,17,1000,smp_1875
train-00090-of-03388.parquet,18,1000,smp_1877;smp_1878
train-00090-of-03388.parquet,19,1000,smp_1878
train-00090-of-03388.parquet,25,1000,smp_1792
train-00090-of-03388.parquet,26,1000,smp_1792
train-00091-of-03388.parquet,1,1000,smp_1799
train-00091-of-03388.parquet,2,1000,smp_1799
train-00091-of-03388.parquet,7,1000,smp_1808
train-00092-of-03388.parquet,1,1000,smp_1851
train-00092-of-03388.parquet,2,1000,smp_1851
train-00092-of-03388.parquet,8,1000,smp_1862
train-00092-of-03388.parquet,9,1000,smp_1862;smp_1863
train-00092-of-03388.parquet,10,1000,smp_1863
train-00092-of-03388.parquet,13,1000,smp_1869
train-00092-of-03388.parquet,14,1000,smp_1869
train-00092-of-03388.parquet,17,1000,smp_1874
train-00092-of-03388.parquet,18,1000,smp_1874;smp_1875
train-00092-of-03388.parquet,19,1000,smp_1877
train-00092-of-03388.parquet,20,1000,smp_1877;smp_1878
train-00092-of-03388.parquet,21,1000,smp_1878
train-00092-of-03388.parquet,26,1000,smp_1792
train-00092-of-03388.parquet,27,1000,smp_1792
train-00093-of-03388.parquet,2,1000,smp_1799
train-00093-of-03388.parquet,3,1000,smp_1799
train-00093-of-03388.parquet,8,1000,smp_1808
train-00093-of-03388.parquet,9,1000,smp_1808
train-00094-of-03388.parquet,3,1000,smp_1851
train-00094-of-03388.parquet,4,1000,smp_1851
train-00094-of-03388.parquet,9,1000,smp_1862
train-00094-of-03388.parquet,10,1000,smp_1862;smp_1863
train-00094-of-03388.parquet,11,1000,smp_1863
train-00094-of-03388.parquet,15,1000,smp_1869
train-00094-of-03388.parquet,18,1000,smp_1874
train-00094-of-03388.parquet,19,1000,smp_1874;smp_1875
train-00094-of-03388.parquet,20,1000,smp_1875;smp_1877
train-00094-of-03388.parquet,21,1000,smp_1877;smp_1878
train-00094-of-03388.parquet,22,1000,smp_1878
train-00095-of-03388.parquet,0,1000,smp_1792
train-00095-of-03388.parquet,1,1000,smp_1792
train-00095-of-03388.parquet,5,1000,smp_1799
train-00095-of-03388.parquet,10,1000,smp_1808
train-00095-of-03388.parquet,11,1000,smp_1808
train-00096-of-03388.parquet,6,1000,smp_1851
train-00096-of-03388.parquet,7,1000,smp_1851
train-00096-of-03388.parquet,13,1000,smp_1862
train-00096-of-03388.parquet,14,1000,smp_1862;smp_1863
train-00096-of-03388.parquet,15,1000,smp_1863
train-00096-of-03388.parquet,19,1000,smp_1869
train-00096-of-03388.parquet,22,1000,smp_1874
train-00096-of-03388.parquet,23,1000,smp_1874;smp_1875
train-00096-of-03388.parquet,24,1000,smp_1875
train-00096-of-03388.parquet,25,1000,smp_1877;smp_1878
train-00096-of-03388.parquet,26,1000,smp_1878
train-00097-of-03388.parquet,4,1000,smp_1792
train-00097-of-03388.parquet,5,1000,smp_1792
train-00097-of-03388.parquet,9,1000,smp_1799
train-00097-of-03388.parquet,10,1000,smp_1799
train-00097-of-03388.parquet,14,1000,smp_1808
train-00097-of-03388.parquet,15,1000,smp_1808
train-00098-of-03388.parquet,11,1000,smp_1851
train-00098-of-03388.parquet,17,1000,smp_1862
train-00098-of-03388.parquet,18,1000,smp_1862;smp_1863
train-00098-of-03388.parquet,19,1000,smp_1863
train-00098-of-03388.parquet,23,1000,smp_1869
train-00098-of-03388.parquet,24,1000,smp_1869
train-00098-of-03388.parquet,26,1000,smp_1874
train-00098-of-03388.parquet,27,1000,smp_1874;smp_1875
train-00098-of-03388.parquet,28,225,smp_1875
train-00099-of-03388.parquet,0,1000,smp_1875
train-00099-of-03388.parquet,1,1000,smp_1877;smp_1878
train-00099-of-03388.parquet,2,1000,smp_1878
train-00099-of-03388.parquet,8,1000,smp_1792
train-00099-of-03388.parquet,9,1000,smp_1792
train-00099-of-03388.parquet,13,1000,smp_1799
train-00099-of-03388.parquet,14,1000,smp_1799
train-00099-of-03388.parquet,19,1000,smp_1808
train-00099-of-03388.parquet,20,1000,smp_1808
train-00100-of-03388.parquet,15,1000,smp_1851
train-00100-of-03388.parquet,16,1000,smp_1851
train-00100-of-03388.parquet,22,1000,smp_1862
train-00100-of-03388.parquet,23,1000,smp_1862;smp_1863
train-00100-of-03388.parquet,24,1000,smp_1863
train-00100-of-03388.parquet,27,1000,smp_1869
train-00100-of-03388.parquet,28,225,smp_1869
train-00101-of-03388.parquet,0,1000,smp_1869
train-00101-of-03388.parquet,3,1000,smp_1874;smp_1875
train-00101-of-03388.parquet,4,1000,smp_1875
train-00101-of-03388.parquet,5,1000,smp_1877
train-00101-of-03388.parquet,6,1000,smp_1877;smp_1878
train-00101-of-03388.parquet,7,1000,smp_1878
train-00101-of-03388.parquet,13,1000,smp_1792
train-00101-of-03388.parquet,14,1000,smp_1792
train-00101-of-03388.parquet,18,1000,smp_1799
train-00101-of-03388.parquet,23,1000,smp_1808
train-00101-of-03388.parquet,24,1000,smp_1808
train-00102-of-03388.parquet,20,1000,smp_1851
train-00102-of-03388.parquet,21,1000,smp_1851
train-00102-of-03388.parquet,27,1000,smp_1862
train-00102-of-03388.parquet,28,225,smp_1862
train-00103-of-03388.parquet,0,1000,smp_1862;smp_1863
train-00103-of-03388.parquet,4,1000,smp_1869
train-00103-of-03388.parquet,5,1000,smp_1869
train-00103-of-03388.parquet,7,1000,smp_1874
train-00103-of-03388.parquet,8,1000,smp_1874;smp_1875
train-00103-of-03388.parquet,9,1000,smp_1875
train-00103-of-03388.parquet,10,1000,smp_1877
train-00103-of-03388.parquet,11,1000,smp_1877;smp_1878
train-00103-of-03388.parquet,12,1000,smp_1878
train-00103-of-03388.parquet,18,1000,smp_1792
train-00103-of-03388.parquet,19,1000,smp_1792
train-00103-of-03388.parquet,22,1000,smp_1799
train-00103-of-03388.parquet,23,1000,smp_1799
train-00104-of-03388.parquet,0,1000,smp_1808
train-00104-of-03388.parquet,1,1000,smp_1808
train-00104-of-03388.parquet,24,1000,smp_1851
train-00104-of-03388.parquet,25,1000,smp_1851
train-00105-of-03388.parquet,3,1000,smp_1862
train-00105-of-03388.parquet,4,1000,smp_1862;smp_1863
train-00105-of-03388.parquet,5,1000,smp_1863
train-00105-of-03388.parquet,8,1000,smp_1869
train-00105-of-03388.parquet,9,1000,smp_1869
train-00105-of-03388.parquet,12,1000,smp_1874
train-00105-of-03388.parquet,13,1000,smp_1874;smp_1875
train-00105-of-03388.parquet,14,1000,smp_1875;smp_1877
train-00105-of-03388.parquet,15,1000,smp_1877;smp_1878
train-00105-of-03388.parquet,16,1000,smp_1878
train-00105-of-03388.parquet,22,1000,smp_1792
train-00105-of-03388.parquet,23,1000,smp_1792
train-00105-of-03388.parquet,26,1000,smp_1799
train-00105-of-03388.parquet,27,1000,smp_1799
train-00106-of-03388.parquet,4,1000,smp_1808
train-00106-of-03388.parquet,5,1000,smp_1808
train-00106-of-03388.parquet,27,1000,smp_1851
train-00106-of-03388.parquet,28,225,smp_1851
train-00107-of-03388.parquet,0,1000,smp_1851
train-00107-of-03388.parquet,6,1000,smp_1862
train-00107-of-03388.parquet,7,1000,smp_1862;smp_1863
train-00107-of-03388.parquet,11,1000,smp_1869
train-00107-of-03388.parquet,12,1000,smp_1869
train-00107-of-03388.parquet,14,1000,smp_1874
train-00107-of-03388.parquet,15,1000,smp_1874;smp_1875
train-00107-of-03388.parquet,16,1000,smp_1875
train-00107-of-03388.parquet,17,1000,smp_1877
train-00107-of-03388.parquet,18,1000,smp_1877;smp_1878
train-00107-of-03388.parquet,25,1000,smp_1792
train-00107-of-03388.parquet,26,1000,smp_1792
train-00108-of-03388.parquet,1,1000,smp_1799
train-00108-of-03388.parquet,2,1000,smp_1799
train-00108-of-03388.parquet,7,1000,smp_1808
train-00108-of-03388.parquet,8,1000,smp_1808
train-00109-of-03388.parquet,4,1000,smp_1851
train-00109-of-03388.parquet,5,1000,smp_1851
train-00109-of-03388.parquet,11,1000,smp_1862
train-00109-of-03388.parquet,12,1000,smp_1862;smp_1863
train-00109-of-03388.parquet,13,1000,smp_1863
train-00109-of-03388.parquet,17,1000,smp_1869
train-00109-of-03388.parquet,18,1000,smp_1869
train-00109-of-03388.parquet,20,1000,smp_1874
train-00109-of-03388.parquet,21,1000,smp_1874;smp_1875
train-00109-of-03388.parquet,22,1000,smp_1875
train-00109-of-03388.parquet,23,1000,smp_1877
train-00109-of-03388.parquet,24,1000,smp_1877;smp_1878
train-00109-of-03388.parquet,25,1000,smp_1878
train-00110-of-03388.parquet,2,1000,smp_1792
train-00110-of-03388.parquet,3,1000,smp_1792
train-00110-of-03388.parquet,7,1000,smp_1799
train-00110-of-03388.parquet,8,1000,smp_1799
train-00110-of-03388.parquet,13,1000,smp_1808
train-00110-of-03388.parquet,14,1000,smp_1808
train-00111-of-03388.parquet,9,1000,smp_1851
train-00111-of-03388.parquet,10,1000,smp_1851
train-00111-of-03388.parquet,16,1000,smp_1862
train-00111-of-03388.parquet,17,1000,smp_1862;smp_1863
train-00111-of-03388.parquet,18,1000,smp_1863
train-00111-of-03388.parquet,21,1000,smp_1869
train-00111-of-03388.parquet,22,1000,smp_1869
train-00111-of-03388.parquet,25,1000,smp_1874
train-00111-of-03388.parquet,26,1000,smp_1874;smp_1875
train-00111-of-03388.parquet,27,1000,smp_1875
train-00111-of-03388.parquet,28,225,smp_1877
train-00112-of-03388.parquet,0,1000,smp_1877;smp_1878
train-00112-of-03388.parquet,1,1000,smp_1878
train-00112-of-03388.parquet,7,1000,smp_1792
train-00112-of-03388.parquet,8,1000,smp_1792
train-00112-of-03388.parquet,12,1000,smp_1799
train-00112-of-03388.parquet,17,1000,smp_1808
